jobID,skillID,
10,445
10,476
10,478
10,503
10,506
10,519
10,525
10,547
10,549
10,554
10,568
10,631
10,633
10,700
10,770
10,789
10,791
10,792
10,793
10,798
10,814
10,824
10,827
10,829
10,830
10,863
10,881
10,898
10,924
10,927
10,935
10,951
10,952
10,968
10,998
10,1019
10,1022
10,1037
10,1047
10,1072
10,1114
10,1172
10,1175
10,1196
10,1229
10,1317
10,1416
10,1470
10,1555
10,1722
10,1730
10,1746
10,1848
10,1910
10,1929
10,2043
10,2066
10,2170
10,2196
10,2220
10,2224
10,2244
10,2298
10,2305
10,2426
10,2463
10,2537
10,2538
10,2630
10,2851
10,2914
10,2995
10,3077
10,3125
10,3307
10,3752
10,3753
10,3819
10,3949
10,4085
10,4380
10,7075
10,7081
10,7308
10,9700
11,11
11,13
11,19
11,26
11,28
11,31
11,38
11,44
11,60
11,61
11,65
11,66
11,68
11,74
11,83
11,102
11,106
11,107
11,108
11,109
11,111
11,112
11,125
11,140
11,143
11,145
11,146
11,147
11,148
11,151
11,152
11,153
11,154
11,164
11,165
11,166
11,167
11,168
11,170
11,171
11,172
11,176
11,177
11,180
11,185
11,186
11,189
11,190
11,194
11,226
11,231
11,243
11,247
11,257
11,276
11,278
11,279
11,280
11,281
11,282
11,283
11,284
11,285
11,286
11,293
11,294
11,295
11,296
11,297
11,298
11,299
11,300
11,301
11,302
11,303
11,304
11,305
11,306
11,307
11,309
11,323
11,327
11,341
11,357
11,358
11,361
11,375
11,406
11,411
11,427
11,429
11,431
11,432
11,441
11,443
11,445
11,464
11,465
11,476
11,503
11,504
11,525
11,547
11,549
11,564
11,566
11,567
11,568
11,590
11,591
11,593
11,596
11,599
11,602
11,631
11,661
11,782
11,789
11,790
11,791
11,792
11,793
11,796
11,827
11,830
11,837
11,848
11,857
11,860
11,864
11,881
11,898
11,937
11,944
11,950
11,951
11,952
11,982
11,998
11,1019
11,1020
11,1021
11,1037
11,1039
11,1059
11,1072
11,1074
11,1076
11,1118
11,1147
11,1151
11,1175
11,1229
11,1304
11,1320
11,1338
11,1351
11,1352
11,1354
11,1355
11,1376
11,1416
11,1428
11,1470
11,1511
11,1527
11,1556
11,1589
11,1599
11,1713
11,1716
11,1729
11,1730
11,1746
11,1760
11,1764
11,1765
11,1766
11,1786
11,1814
11,1834
11,1854
11,1888
11,1926
11,1927
11,2033
11,2066
11,2257
11,2294
11,2298
11,2305
11,2348
11,2349
11,2604
11,2607
11,2660
11,2661
11,2745
11,2768
11,2777
11,2818
11,2857
11,2858
11,2898
11,2905
11,2978
11,2979
11,3077
11,3112
11,3114
11,3154
11,3583
11,3638
11,3851
11,4311
11,4507
11,4535
11,4597
11,4949
11,5100
11,5158
11,6107
11,6679
11,7069
11,7070
11,7620
11,7855
11,7856
11,7871
11,7872
11,7873
11,8009
11,8104
11,8977
11,9768
11,10327
11,10420
11,10566
11,11417
11,12661
12,7
12,13
12,20
12,26
12,28
12,44
12,59
12,61
12,63
12,66
12,74
12,102
12,107
12,108
12,109
12,110
12,111
12,112
12,132
12,143
12,145
12,146
12,147
12,152
12,153
12,154
12,164
12,166
12,167
12,171
12,172
12,176
12,177
12,185
12,186
12,190
12,194
12,197
12,231
12,233
12,243
12,249
12,257
12,276
12,280
12,283
12,284
12,285
12,286
12,293
12,295
12,297
12,299
12,300
12,301
12,302
12,303
12,304
12,305
12,306
12,307
12,315
12,323
12,324
12,325
12,326
12,327
12,328
12,329
12,330
12,341
12,357
12,358
12,359
12,361
12,364
12,380
12,427
12,432
12,441
12,443
12,445
12,476
12,478
12,503
12,505
12,506
12,518
12,523
12,526
12,547
12,549
12,564
12,567
12,568
12,589
12,590
12,595
12,599
12,720
12,737
12,782
12,789
12,790
12,791
12,792
12,793
12,796
12,814
12,833
12,837
12,884
12,898
12,912
12,925
12,927
12,930
12,946
12,966
12,967
12,998
12,1020
12,1037
12,1072
12,1074
12,1152
12,1229
12,1315
12,1320
12,1338
12,1392
12,1428
12,1549
12,1589
12,1590
12,1599
12,1603
12,1625
12,1729
12,1730
12,1760
12,1763
12,1766
12,1910
12,1926
12,1927
12,1929
12,1946
12,1996
12,2043
12,2066
12,2124
12,2141
12,2187
12,2257
12,2292
12,2293
12,2294
12,2295
12,2426
12,2458
12,2603
12,2771
12,2817
12,2891
12,2905
12,2913
12,2978
12,3002
12,3077
12,3154
12,3163
12,3207
12,3210
12,3286
12,3287
12,3412
12,3422
12,3423
12,3830
12,3949
12,3981
12,4003
12,4016
12,4288
12,4437
12,4562
12,4743
12,4934
12,4949
12,5187
12,5871
12,6121
12,7075
12,7697
12,8283
12,9892
12,10673
12,11474
12,11894
12,14460
13,13
13,20
13,28
13,44
13,61
13,108
13,109
13,111
13,143
13,145
13,147
13,152
13,153
13,164
13,166
13,170
13,172
13,176
13,177
13,185
13,186
13,189
13,190
13,201
13,231
13,243
13,249
13,276
13,278
13,279
13,280
13,283
13,284
13,285
13,286
13,293
13,297
13,300
13,304
13,307
13,357
13,358
13,359
13,360
13,361
13,362
13,380
13,428
13,445
13,525
13,547
13,566
13,590
13,791
13,830
13,837
13,884
13,944
13,1015
13,1021
13,1022
13,1118
13,1229
13,1252
13,1315
13,1414
13,1527
13,1552
13,1556
13,1603
13,1662
13,1734
13,1765
13,1766
13,1831
13,1848
13,1910
13,1950
13,1962
13,2259
13,2603
13,2891
13,3627
13,4707
13,4708
13,4709
13,5463
13,6567
13,9788
14,1
14,12
14,13
14,20
14,28
14,31
14,35
14,44
14,49
14,59
14,61
14,65
14,66
14,74
14,83
14,87
14,95
14,101
14,102
14,106
14,108
14,109
14,110
14,111
14,112
14,143
14,145
14,146
14,147
14,151
14,152
14,153
14,154
14,164
14,165
14,166
14,169
14,170
14,171
14,172
14,177
14,181
14,185
14,186
14,190
14,194
14,201
14,226
14,231
14,243
14,255
14,257
14,276
14,277
14,278
14,279
14,280
14,282
14,283
14,284
14,285
14,286
14,293
14,294
14,296
14,297
14,300
14,301
14,302
14,304
14,305
14,307
14,323
14,357
14,358
14,361
14,364
14,370
14,380
14,406
14,411
14,427
14,428
14,429
14,430
14,431
14,432
14,441
14,444
14,445
14,476
14,503
14,504
14,505
14,506
14,521
14,523
14,524
14,525
14,547
14,549
14,559
14,563
14,566
14,567
14,568
14,589
14,592
14,595
14,598
14,614
14,642
14,661
14,678
14,701
14,737
14,738
14,774
14,789
14,790
14,791
14,792
14,793
14,829
14,830
14,845
14,863
14,884
14,898
14,927
14,931
14,935
14,937
14,944
14,962
14,966
14,967
14,998
14,1015
14,1020
14,1022
14,1072
14,1076
14,1106
14,1107
14,1151
14,1152
14,1153
14,1187
14,1203
14,1204
14,1229
14,1233
14,1234
14,1315
14,1336
14,1338
14,1428
14,1527
14,1552
14,1556
14,1583
14,1589
14,1590
14,1603
14,1643
14,1698
14,1730
14,1734
14,1735
14,1763
14,1764
14,1765
14,1783
14,1831
14,1848
14,1849
14,1878
14,1905
14,1910
14,1926
14,1927
14,1929
14,1933
14,1950
14,1962
14,2062
14,2063
14,2066
14,2080
14,2110
14,2141
14,2220
14,2277
14,2298
14,2367
14,2484
14,2537
14,2591
14,2777
14,2778
14,2831
14,2846
14,2848
14,2849
14,2875
14,2898
14,2905
14,2909
14,2971
14,3024
14,3025
14,3070
14,3113
14,3274
14,3446
14,3530
14,3610
14,4179
14,4499
14,4562
14,4620
14,4742
14,4873
14,4931
14,4934
14,4950
14,5053
14,5260
14,5273
14,5413
14,5414
14,5415
14,5416
14,5417
14,5418
14,5419
14,5420
14,5421
14,5455
14,5477
14,5582
14,5690
14,5716
14,5792
14,5865
14,6019
14,6047
14,6332
14,6487
14,6514
14,6679
14,6788
14,6854
14,7124
14,7308
14,7373
14,7806
14,7827
14,7828
14,7878
14,9036
14,9037
14,9347
14,9535
14,9789
14,9885
14,10045
14,12556
14,13002
14,13355
14,13356
14,14137
15,13
15,18
15,20
15,24
15,28
15,43
15,44
15,52
15,61
15,70
15,74
15,81
15,95
15,102
15,108
15,109
15,111
15,113
15,134
15,140
15,143
15,147
15,149
15,152
15,154
15,164
15,166
15,169
15,170
15,171
15,172
15,176
15,177
15,180
15,181
15,182
15,185
15,189
15,190
15,226
15,227
15,231
15,243
15,250
15,276
15,279
15,280
15,283
15,284
15,286
15,296
15,300
15,301
15,304
15,305
15,307
15,370
15,380
15,418
15,427
15,432
15,435
15,438
15,439
15,440
15,441
15,445
15,448
15,476
15,484
15,503
15,518
15,519
15,520
15,521
15,527
15,528
15,547
15,549
15,563
15,564
15,566
15,568
15,591
15,619
15,631
15,652
15,663
15,720
15,782
15,791
15,792
15,796
15,876
15,881
15,893
15,898
15,927
15,929
15,935
15,944
15,968
15,973
15,1009
15,1020
15,1021
15,1022
15,1037
15,1056
15,1058
15,1068
15,1073
15,1074
15,1079
15,1112
15,1118
15,1178
15,1229
15,1231
15,1233
15,1272
15,1316
15,1352
15,1359
15,1377
15,1386
15,1416
15,1428
15,1474
15,1553
15,1564
15,1583
15,1589
15,1613
15,1652
15,1748
15,1781
15,1907
15,1910
15,2024
15,2033
15,2044
15,2045
15,2068
15,2074
15,2093
15,2210
15,2287
15,2325
15,2367
15,2594
15,2623
15,2760
15,2891
15,2907
15,2909
15,2969
15,2995
15,2999
15,3530
15,3812
15,4294
15,4610
15,4906
15,5131
15,5231
15,5360
15,5719
15,5823
15,5880
15,6180
15,6505
15,6507
15,6759
15,6798
15,6805
15,6806
15,6887
15,6972
15,7042
15,7670
15,8434
15,8599
15,9079
15,9209
15,9813
15,9982
15,9983
15,9984
15,9985
15,10833
15,10834
15,10835
15,11515
15,13371
15,13373
15,13853
16,28
16,111
16,151
16,152
16,153
16,154
16,285
16,293
16,300
16,302
16,361
16,441
16,442
16,443
16,444
16,445
16,446
17,14
17,52
17,91
17,423
17,469
17,470
17,471
17,472
17,473
17,474
17,475
17,1721
17,4575
17,4944
17,9832
17,9963
18,95
18,136
18,487
18,488
18,489
18,490
18,491
18,492
19,108
19,177
19,243
19,276
19,283
19,505
19,522
19,523
19,524
19,525
20,118
20,129
20,272
20,529
20,530
20,531
20,532
20,533
20,534
21,2
21,6
21,19
21,28
21,35
21,61
21,65
21,66
21,70
21,102
21,107
21,108
21,109
21,112
21,143
21,148
21,152
21,153
21,155
21,164
21,170
21,172
21,177
21,188
21,197
21,264
21,270
21,272
21,275
21,276
21,278
21,281
21,282
21,283
21,286
21,293
21,301
21,323
21,324
21,329
21,330
21,341
21,359
21,362
21,364
21,406
21,410
21,411
21,418
21,431
21,441
21,443
21,444
21,464
21,492
21,503
21,505
21,506
21,518
21,545
21,546
21,547
21,548
21,549
21,553
21,555
21,556
21,666
21,678
21,695
21,711
21,773
21,808
21,814
21,816
21,817
21,822
21,824
21,829
21,831
21,906
21,924
21,927
21,935
21,989
21,1011
21,1060
21,1062
21,1151
21,1196
21,1224
21,1235
21,1291
21,1304
21,1345
21,1393
21,1446
21,1450
21,1464
21,1469
21,1470
21,1474
21,1561
21,1601
21,1603
21,1647
21,1667
21,1716
21,1782
21,1825
21,1826
21,1831
21,1859
21,1897
21,1935
21,2066
21,2106
21,2140
21,2170
21,2278
21,2281
21,2282
21,2284
21,2305
21,2323
21,2324
21,2325
21,2326
21,2424
21,2426
21,2440
21,2442
21,2463
21,2537
21,2567
21,2574
21,2594
21,2748
21,2848
21,2903
21,2906
21,3150
21,3306
21,3307
21,3308
21,3320
21,3321
21,3980
21,3981
21,4105
21,4106
21,4142
21,4143
21,4172
21,4335
21,4361
21,4437
21,4499
21,4503
21,4527
21,4565
21,4566
21,4624
21,4629
21,4654
21,4862
21,4889
21,4937
21,5084
21,5514
21,5662
21,5762
21,5763
21,5930
21,5931
21,6009
21,6010
21,6031
21,6244
21,6275
21,6351
21,6609
21,7402
21,7420
21,7577
21,7633
21,7634
21,7638
21,7695
21,7801
21,7839
21,7880
21,7965
21,8169
21,8420
21,8421
21,8618
21,8994
21,8995
21,9025
21,9188
21,9485
21,9821
21,10035
21,10442
21,11151
21,11835
21,12042
21,12199
21,12888
21,13105
21,13295
21,13296
21,13368
21,13369
21,13370
21,13599
21,13784
21,14380
22,3
22,6
22,13
22,16
22,19
22,20
22,28
22,31
22,39
22,50
22,52
22,65
22,66
22,68
22,69
22,70
22,72
22,74
22,78
22,80
22,83
22,96
22,101
22,102
22,108
22,117
22,118
22,122
22,124
22,125
22,126
22,128
22,129
22,130
22,133
22,135
22,136
22,142
22,147
22,148
22,151
22,154
22,157
22,158
22,176
22,180
22,181
22,188
22,194
22,219
22,226
22,252
22,255
22,256
22,257
22,269
22,272
22,273
22,278
22,279
22,280
22,281
22,287
22,288
22,289
22,302
22,309
22,316
22,322
22,331
22,341
22,358
22,364
22,375
22,387
22,388
22,392
22,405
22,406
22,407
22,408
22,409
22,410
22,411
22,412
22,415
22,418
22,420
22,430
22,443
22,464
22,465
22,480
22,486
22,489
22,503
22,514
22,515
22,525
22,529
22,530
22,532
22,545
22,548
22,549
22,550
22,551
22,552
22,553
22,560
22,564
22,566
22,579
22,580
22,589
22,592
22,600
22,614
22,631
22,648
22,657
22,666
22,678
22,679
22,691
22,692
22,693
22,695
22,711
22,713
22,722
22,737
22,739
22,754
22,761
22,773
22,791
22,795
22,796
22,797
22,798
22,799
22,820
22,821
22,822
22,831
22,834
22,835
22,837
22,842
22,843
22,844
22,862
22,865
22,875
22,889
22,898
22,906
22,923
22,924
22,927
22,935
22,939
22,944
22,945
22,948
22,952
22,968
22,973
22,992
22,993
22,995
22,999
22,1001
22,1011
22,1070
22,1077
22,1094
22,1114
22,1119
22,1125
22,1135
22,1136
22,1143
22,1144
22,1147
22,1151
22,1152
22,1153
22,1158
22,1165
22,1175
22,1176
22,1183
22,1196
22,1217
22,1220
22,1229
22,1246
22,1247
22,1249
22,1260
22,1263
22,1267
22,1272
22,1304
22,1312
22,1328
22,1330
22,1331
22,1341
22,1351
22,1392
22,1395
22,1457
22,1474
22,1508
22,1529
22,1537
22,1565
22,1568
22,1569
22,1578
22,1590
22,1618
22,1626
22,1627
22,1629
22,1633
22,1635
22,1667
22,1690
22,1709
22,1721
22,1777
22,1778
22,1782
22,1786
22,1823
22,1834
22,1835
22,1896
22,1908
22,1934
22,1939
22,1953
22,1991
22,1996
22,2000
22,2013
22,2017
22,2018
22,2028
22,2030
22,2066
22,2092
22,2104
22,2121
22,2129
22,2131
22,2132
22,2133
22,2134
22,2135
22,2170
22,2176
22,2188
22,2250
22,2257
22,2278
22,2281
22,2331
22,2332
22,2355
22,2383
22,2475
22,2484
22,2491
22,2501
22,2569
22,2570
22,2608
22,2639
22,2653
22,2695
22,2738
22,2771
22,2808
22,2809
22,2846
22,2851
22,2869
22,2886
22,2934
22,2963
22,2986
22,3032
22,3092
22,3161
22,3168
22,3235
22,3255
22,3326
22,3331
22,3418
22,3486
22,3503
22,3505
22,3681
22,3735
22,3790
22,3865
22,3867
22,3874
22,3893
22,3904
22,3916
22,3976
22,3978
22,4010
22,4034
22,4071
22,4208
22,4255
22,4256
22,4270
22,4298
22,4357
22,4384
22,4411
22,4458
22,4462
22,4463
22,4472
22,4503
22,4507
22,4605
22,4616
22,4637
22,4658
22,4855
22,4878
22,4887
22,4889
22,5242
22,5315
22,5465
22,5485
22,5526
22,5542
22,5967
22,6024
22,6141
22,6179
22,6229
22,6254
22,6283
22,6322
22,6398
22,6479
22,6552
22,6553
22,6572
22,6609
22,6783
22,6826
22,6969
22,7357
22,7571
22,7767
22,9019
22,9063
22,9214
22,9216
22,9880
22,9951
22,10054
22,10055
22,10209
22,10210
22,10290
22,10572
22,11003
22,11114
22,11138
22,11987
22,12023
22,12482
22,13597
23,28
23,49
23,125
23,129
23,272
23,389
23,558
23,559
23,560
24,13
24,19
24,20
24,23
24,28
24,39
24,43
24,44
24,52
24,61
24,65
24,69
24,70
24,73
24,81
24,95
24,102
24,108
24,109
24,112
24,113
24,115
24,143
24,145
24,147
24,152
24,153
24,154
24,164
24,165
24,166
24,168
24,170
24,171
24,172
24,177
24,181
24,185
24,190
24,226
24,231
24,243
24,254
24,257
24,258
24,276
24,278
24,279
24,280
24,282
24,283
24,284
24,285
24,286
24,287
24,296
24,300
24,301
24,304
24,307
24,323
24,341
24,357
24,359
24,361
24,375
24,380
24,427
24,430
24,441
24,442
24,443
24,444
24,445
24,448
24,464
24,476
24,478
24,503
24,506
24,518
24,521
24,525
24,547
24,549
24,551
24,561
24,562
24,563
24,564
24,565
24,566
24,567
24,568
24,589
24,590
24,591
24,592
24,593
24,599
24,719
24,720
24,746
24,747
24,778
24,782
24,784
24,789
24,790
24,791
24,792
24,793
24,795
24,829
24,830
24,848
24,863
24,898
24,927
24,937
24,944
24,962
24,998
24,1003
24,1009
24,1020
24,1022
24,1037
24,1068
24,1072
24,1073
24,1079
24,1080
24,1081
24,1082
24,1083
24,1106
24,1113
24,1163
24,1165
24,1178
24,1214
24,1229
24,1233
24,1305
24,1413
24,1423
24,1428
24,1514
24,1551
24,1553
24,1565
24,1580
24,1603
24,1644
24,1730
24,1731
24,1734
24,1744
24,1745
24,1746
24,1747
24,1748
24,1848
24,1858
24,1882
24,1883
24,1905
24,1910
24,1914
24,1946
24,1947
24,1950
24,2006
24,2024
24,2033
24,2066
24,2072
24,2257
24,2258
24,2260
24,2425
24,2426
24,2428
24,2435
24,2504
24,2510
24,2599
24,2607
24,2716
24,2807
24,2810
24,2848
24,2857
24,2875
24,2909
24,3077
24,3140
24,3154
24,3206
24,3406
24,3547
24,4013
24,4489
24,4504
24,4535
24,4715
24,4716
24,4825
24,5012
24,5074
24,5148
24,5350
24,5408
24,5750
24,5791
24,5850
24,6232
24,6233
24,6523
24,6931
24,6932
24,7253
24,7373
24,7430
24,7431
24,7432
24,7599
24,7708
24,8454
24,8564
24,8565
24,8840
24,8841
24,8842
24,8883
24,8939
24,8940
24,9193
24,9194
24,9947
24,10122
24,10123
24,10180
24,10264
24,10630
24,10631
24,10632
24,13284
24,13288
24,13435
24,14240
24,14241
25,110
25,177
25,276
25,476
25,505
25,595
25,596
25,597
25,598
25,599
26,91
26,471
26,603
26,604
26,605
26,606
27,607
28,717
28,718
28,719
28,720
28,721
29,2
29,4
29,6
29,9
29,10
29,13
29,19
29,20
29,28
29,31
29,35
29,38
29,39
29,50
29,52
29,61
29,65
29,66
29,67
29,68
29,72
29,74
29,80
29,95
29,96
29,102
29,106
29,107
29,108
29,109
29,117
29,118
29,122
29,124
29,125
29,126
29,128
29,129
29,130
29,132
29,133
29,135
29,136
29,140
29,143
29,151
29,157
29,158
29,166
29,176
29,177
29,181
29,188
29,191
29,194
29,196
29,201
29,252
29,253
29,255
29,256
29,266
29,272
29,276
29,280
29,281
29,287
29,289
29,293
29,300
29,329
29,331
29,341
29,353
29,354
29,355
29,385
29,387
29,388
29,408
29,409
29,410
29,411
29,418
29,420
29,423
29,431
29,432
29,441
29,443
29,464
29,470
29,489
29,498
29,503
29,511
29,514
29,525
29,529
29,530
29,532
29,545
29,548
29,549
29,559
29,560
29,564
29,566
29,579
29,614
29,618
29,631
29,666
29,672
29,678
29,679
29,686
29,693
29,695
29,711
29,739
29,740
29,754
29,761
29,773
29,774
29,782
29,795
29,796
29,797
29,819
29,820
29,821
29,822
29,823
29,824
29,831
29,841
29,843
29,844
29,845
29,860
29,870
29,875
29,877
29,881
29,882
29,886
29,889
29,898
29,916
29,927
29,935
29,939
29,942
29,944
29,945
29,948
29,961
29,976
29,987
29,992
29,993
29,995
29,999
29,1043
29,1047
29,1050
29,1053
29,1070
29,1077
29,1078
29,1118
29,1127
29,1135
29,1136
29,1143
29,1147
29,1151
29,1152
29,1196
29,1235
29,1246
29,1247
29,1248
29,1249
29,1260
29,1272
29,1328
29,1336
29,1344
29,1358
29,1370
29,1391
29,1394
29,1395
29,1474
29,1489
29,1495
29,1508
29,1515
29,1543
29,1562
29,1565
29,1568
29,1573
29,1578
29,1583
29,1609
29,1622
29,1624
29,1625
29,1626
29,1627
29,1628
29,1629
29,1634
29,1635
29,1636
29,1637
29,1653
29,1676
29,1720
29,1786
29,1815
29,1823
29,1831
29,1838
29,1862
29,1934
29,1970
29,2015
29,2016
29,2029
29,2030
29,2036
29,2092
29,2121
29,2125
29,2129
29,2140
29,2170
29,2176
29,2181
29,2222
29,2233
29,2250
29,2257
29,2287
29,2298
29,2338
29,2350
29,2397
29,2400
29,2403
29,2410
29,2424
29,2428
29,2471
29,2491
29,2499
29,2524
29,2569
29,2570
29,2571
29,2572
29,2617
29,2628
29,2653
29,2656
29,2661
29,2712
29,2738
29,2748
29,2768
29,2870
29,2886
29,2903
29,2909
29,2911
29,2979
29,2987
29,3066
29,3135
29,3140
29,3186
29,3194
29,3210
29,3211
29,3331
29,3345
29,3405
29,3418
29,3476
29,3517
29,3545
29,3679
29,3681
29,3751
29,3779
29,3980
29,3991
29,4034
29,4039
29,4071
29,4080
29,4081
29,4082
29,4083
29,4086
29,4255
29,4268
29,4331
29,4384
29,4443
29,4444
29,4555
29,4609
29,4714
29,4840
29,4855
29,4890
29,5409
29,5455
29,5485
29,5501
29,5573
29,5574
29,5575
29,5754
29,5873
29,5956
29,6057
29,6141
29,6179
29,6203
29,6242
29,6283
29,6383
29,6545
29,6572
29,6759
29,6783
29,6905
29,6996
29,6998
29,7234
29,7357
29,7396
29,7467
29,7476
29,7571
29,7616
29,7769
29,8048
29,8124
29,8175
29,8951
29,8982
29,9399
29,9464
29,10049
29,10344
29,10352
29,10422
29,11102
29,11138
29,11772
29,12339
29,12660
29,12895
29,12916
29,13450
29,13944
29,14032
30,61
30,67
30,109
30,143
30,147
30,152
30,257
30,278
30,280
30,283
30,284
30,285
30,296
30,300
30,304
30,307
30,428
30,441
30,566
30,593
30,782
30,783
30,784
30,785
31,65
31,108
31,112
31,152
31,281
31,285
31,824
31,825
31,826
31,827
31,828
31,7356
32,28
32,112
32,143
32,278
32,281
32,505
32,829
32,830
33,13
33,28
33,33
33,44
33,49
33,59
33,61
33,65
33,106
33,108
33,109
33,111
33,112
33,113
33,140
33,143
33,145
33,147
33,151
33,152
33,153
33,154
33,164
33,166
33,170
33,171
33,172
33,176
33,177
33,179
33,185
33,186
33,191
33,226
33,231
33,243
33,249
33,257
33,276
33,278
33,280
33,283
33,285
33,286
33,294
33,300
33,301
33,302
33,331
33,357
33,358
33,361
33,380
33,383
33,406
33,427
33,441
33,464
33,476
33,478
33,503
33,525
33,547
33,549
33,559
33,560
33,566
33,567
33,590
33,592
33,614
33,631
33,791
33,792
33,796
33,830
33,856
33,881
33,927
33,944
33,950
33,951
33,962
33,998
33,1037
33,1072
33,1107
33,1108
33,1115
33,1147
33,1229
33,1317
33,1318
33,1328
33,1414
33,1428
33,1473
33,1489
33,1519
33,1552
33,1662
33,1716
33,1729
33,1730
33,1731
33,1732
33,1734
33,1834
33,1950
33,1953
33,2006
33,2298
33,2330
33,2426
33,2768
33,2849
33,2854
33,2978
33,3544
33,3681
33,3732
33,3819
33,4241
33,4709
33,5285
33,5816
33,8217
33,8618
33,9179
34,13
34,20
34,28
34,35
34,59
34,61
34,65
34,66
34,72
34,80
34,83
34,94
34,95
34,96
34,97
34,98
34,99
34,107
34,108
34,109
34,110
34,111
34,112
34,143
34,147
34,148
34,153
34,166
34,177
34,196
34,226
34,243
34,257
34,276
34,277
34,278
34,280
34,281
34,283
34,284
34,285
34,286
34,289
34,296
34,300
34,304
34,324
34,330
34,341
34,410
34,429
34,438
34,443
34,444
34,445
34,476
34,503
34,504
34,505
34,506
34,523
34,525
34,545
34,549
34,555
34,556
34,566
